,condition,layer_n,k,story_merged
6454,Multiple-pathway,2,1,0.6903043985366821
6455,Multiple-pathway,2,1,0.6427414417266846
6456,Multiple-pathway,2,1,0.5890191793441772
6457,Multiple-pathway,2,1,0.6691248416900635
6458,Multiple-pathway,2,1,0.665614902973175
6459,Multiple-pathway,2,1,0.565372109413147
6460,Multiple-pathway,2,1,0.5940783023834229
6461,Multiple-pathway,2,1,0.5274617075920105
6462,Multiple-pathway,2,1,0.7995280027389526
6463,Multiple-pathway,2,1,0.627690315246582
6464,Multiple-pathway,2,1,0.5946041345596313
6465,Multiple-pathway,2,1,0.6832342147827148
6466,Multiple-pathway,2,1,0.6668987274169922
6467,Multiple-pathway,2,1,0.5701982378959656
6468,Multiple-pathway,2,1,0.5935079455375671
6469,Multiple-pathway,2,0,0.4452083706855774
6470,Multiple-pathway,2,0,0.32621508836746216
6471,Multiple-pathway,2,0,0.28633376955986023
6472,Multiple-pathway,2,0,0.381501168012619
6473,Multiple-pathway,2,0,0.43717366456985474
6474,Multiple-pathway,2,0,0.7196520566940308
6475,Multiple-pathway,2,0,0.6574127674102783
6476,Multiple-pathway,2,0,0.7734708189964294
6477,Multiple-pathway,2,0,0.5054325461387634
6478,Multiple-pathway,2,0,0.7661390900611877
6479,Multiple-pathway,2,0,0.6477225422859192
6480,Multiple-pathway,2,0,0.6296226978302002
6481,Multiple-pathway,2,0,0.5873872637748718
6482,Multiple-pathway,2,0,0.49128973484039307
6483,Multiple-pathway,2,0,0.6855456233024597
6484,Multiple-pathway,2,1,0.6342568397521973
6485,Multiple-pathway,2,1,0.42460542917251587
6486,Multiple-pathway,2,1,0.6137084364891052
6487,Multiple-pathway,2,0,0.5875838994979858
6488,Multiple-pathway,2,1,0.6638365983963013
6489,Multiple-pathway,2,0,0.5174959897994995
6490,Multiple-pathway,2,0,0.4583671987056732
6491,Multiple-pathway,2,0,0.7370461821556091
6492,Multiple-pathway,2,0,0.8406733274459839
6493,Multiple-pathway,2,0,0.3996412754058838
6494,Multiple-pathway,2,0,0.3716616928577423
6495,Multiple-pathway,2,0,0.7058224678039551
6496,Multiple-pathway,2,0,0.6429167985916138
6497,Multiple-pathway,2,0,0.739646315574646
6498,Multiple-pathway,2,0,0.5567649602890015
6499,Multiple-pathway,2,0,0.40750038623809814
6500,Multiple-pathway,2,0,0.5016903281211853
6501,Multiple-pathway,2,0,0.3633987605571747
6502,Multiple-pathway,2,0,0.7795815467834473
6503,Multiple-pathway,2,0,0.6869792342185974
6504,Multiple-pathway,2,0,0.7132675647735596
6505,Multiple-pathway,2,0,0.5809304118156433
6506,Multiple-pathway,2,0,0.5762429237365723
6507,Multiple-pathway,2,0,0.21074843406677246
6508,Multiple-pathway,2,0,0.49561551213264465
6509,Multiple-pathway,2,0,0.4018400013446808
6510,Multiple-pathway,2,1,0.7334005832672119
6511,Multiple-pathway,2,1,0.6576005816459656
6512,Multiple-pathway,2,1,0.6726123094558716
6513,Multiple-pathway,2,1,0.4721229374408722
6514,Multiple-pathway,2,1,0.6304218769073486
6515,Multiple-pathway,2,1,0.583038866519928
6516,Multiple-pathway,2,1,0.6449258923530579
6517,Multiple-pathway,2,1,0.5601240992546082
6518,Multiple-pathway,2,1,0.42067891359329224
6519,Multiple-pathway,2,1,0.6911696195602417
6520,Multiple-pathway,2,1,0.6729371547698975
6521,Multiple-pathway,2,1,0.7196022272109985
6522,Multiple-pathway,2,1,0.6671782732009888
6523,Multiple-pathway,2,1,0.7334558367729187
6524,Multiple-pathway,2,1,0.6315008997917175
6525,Multiple-pathway,2,1,0.6032630205154419
6526,Multiple-pathway,2,1,0.6046561002731323
6527,Multiple-pathway,2,1,0.6132252216339111
6528,Multiple-pathway,2,1,0.5097696185112
6529,Multiple-pathway,2,1,0.6699661016464233
6530,Multiple-pathway,2,1,0.618863046169281
6531,Multiple-pathway,2,1,0.6389660835266113
6532,Multiple-pathway,2,1,0.5946266651153564
6533,Multiple-pathway,2,1,0.710313081741333
6534,Multiple-pathway,2,1,0.6621133685112
6535,Multiple-pathway,2,1,0.6308003664016724
6536,Multiple-pathway,2,1,0.5133310556411743
6537,Multiple-pathway,2,1,0.48299968242645264
6538,Multiple-pathway,2,1,0.5520639419555664
6539,Multiple-pathway,2,1,0.5518850684165955
6540,Multiple-pathway,2,1,0.5999349355697632
6541,Multiple-pathway,2,1,0.663651168346405
6542,Multiple-pathway,2,1,0.5330888032913208
6543,Multiple-pathway,2,1,0.637052595615387
6544,Multiple-pathway,2,1,0.5446181297302246
6545,Multiple-pathway,2,1,0.4112756550312042
6546,Multiple-pathway,2,1,0.6019766926765442
6547,Multiple-pathway,2,1,0.5855613350868225
6548,Multiple-pathway,2,1,0.5844348669052124
6549,Multiple-pathway,2,1,0.6078398823738098
6550,Multiple-pathway,2,1,0.6734557151794434
6551,Multiple-pathway,2,1,0.6018959879875183
6552,Multiple-pathway,2,1,0.5882644653320312
6553,Multiple-pathway,2,1,0.6648190021514893
6554,Multiple-pathway,2,1,0.7990738153457642
6555,Multiple-pathway,2,0,0.7094017267227173
6556,Multiple-pathway,2,1,0.8116033673286438
6557,Multiple-pathway,2,1,0.6326717138290405
6558,Multiple-pathway,2,1,0.6032904386520386
6559,Multiple-pathway,2,1,0.6074020862579346
6560,Multiple-pathway,2,1,0.6363382935523987
6561,Multiple-pathway,2,1,0.6772977113723755
6562,Multiple-pathway,2,1,0.6713948845863342
6563,Multiple-pathway,2,1,0.7857751250267029
6564,Multiple-pathway,2,1,0.7673134207725525
6565,Multiple-pathway,2,1,0.5402958989143372
6566,Multiple-pathway,2,1,0.6936026215553284
6567,Multiple-pathway,2,1,0.7128134965896606
6568,Multiple-pathway,2,1,0.532684326171875
6569,Multiple-pathway,2,1,0.6937668323516846
6570,Multiple-pathway,2,1,0.7691916227340698
6571,Multiple-pathway,2,1,0.7021693587303162
6572,Multiple-pathway,2,1,0.6363558769226074
6573,Multiple-pathway,2,1,0.6993042826652527
6574,Multiple-pathway,2,1,0.7701504230499268
6575,Multiple-pathway,2,1,0.6842600107192993
6576,Multiple-pathway,2,1,0.6272372603416443
6577,Multiple-pathway,2,1,0.7423163652420044
6578,Multiple-pathway,2,1,0.6723209023475647
6579,Multiple-pathway,2,1,0.42014387249946594
6580,Multiple-pathway,2,1,0.7269741296768188
6581,Multiple-pathway,2,1,0.6332746744155884
6582,Multiple-pathway,2,1,0.5267540216445923
6583,Multiple-pathway,2,1,0.7057782411575317
6584,Multiple-pathway,2,1,0.8264893889427185
6585,Multiple-pathway,2,1,0.5251908898353577
6586,Multiple-pathway,2,1,0.7199923992156982
6587,Multiple-pathway,2,1,0.6908429265022278
6588,Multiple-pathway,2,1,0.8029196858406067
6589,Multiple-pathway,2,1,0.7954685688018799
6590,Multiple-pathway,2,1,0.7031379342079163
6591,Multiple-pathway,2,1,0.6183474063873291
6592,Multiple-pathway,2,1,0.6529169082641602
6593,Multiple-pathway,2,1,0.7606617212295532
6594,Multiple-pathway,2,1,0.7236987352371216
6595,Multiple-pathway,2,1,0.8370839357376099
6596,Multiple-pathway,2,1,0.7705466151237488
6597,Multiple-pathway,2,1,0.7855968475341797
6598,Multiple-pathway,2,1,0.6535711288452148
6599,Multiple-pathway,2,1,0.5936135053634644
6600,Multiple-pathway,2,1,0.7456271052360535
6601,Multiple-pathway,2,1,0.7218248248100281
6602,Multiple-pathway,2,1,0.7494372129440308
6603,Multiple-pathway,2,1,0.644472599029541
6604,Multiple-pathway,2,1,0.6086519956588745
6605,Multiple-pathway,2,1,0.5265446305274963
6606,Multiple-pathway,2,1,0.5554875135421753
6607,Multiple-pathway,2,1,0.5016714930534363
6608,Multiple-pathway,2,1,0.6038776636123657
6609,Multiple-pathway,2,1,0.7270441055297852
6610,Multiple-pathway,2,1,0.4227777123451233
6611,Multiple-pathway,2,1,0.7336764931678772
6612,Multiple-pathway,2,1,0.5338189005851746
6613,Multiple-pathway,2,1,0.5039275288581848
6614,Multiple-pathway,2,1,0.6178909540176392
6615,Multiple-pathway,2,1,0.6083987951278687
6616,Multiple-pathway,2,1,0.49311545491218567
6617,Multiple-pathway,2,1,0.5491340756416321
6618,Multiple-pathway,2,1,0.5710839629173279
6619,Multiple-pathway,2,1,0.46369555592536926
6620,Multiple-pathway,2,1,0.7634885311126709
6621,Multiple-pathway,2,1,0.76520174741745
6622,Multiple-pathway,2,1,0.8181880712509155
6623,Multiple-pathway,2,1,0.6660153269767761
6624,Multiple-pathway,2,1,0.8262007832527161
6625,Multiple-pathway,2,1,0.4680298864841461
6626,Multiple-pathway,2,1,0.753192663192749
6627,Multiple-pathway,2,1,0.7127244472503662
6628,Multiple-pathway,2,1,0.7767057418823242
6629,Multiple-pathway,2,1,0.6643977165222168
6630,Multiple-pathway,2,1,0.5607950687408447
6631,Multiple-pathway,2,1,0.7416514158248901
6632,Multiple-pathway,2,1,0.4874766767024994
6633,Multiple-pathway,2,1,0.42464035749435425
6634,Multiple-pathway,2,1,0.7449250221252441
6635,Multiple-pathway,2,1,0.6782830953598022
6636,Multiple-pathway,2,1,0.42564934492111206
6637,Multiple-pathway,2,1,0.5666684508323669
6638,Multiple-pathway,2,1,0.4101274311542511
6639,Multiple-pathway,2,1,0.5793861746788025
6640,Multiple-pathway,2,1,0.4459068179130554
6641,Multiple-pathway,2,1,0.5587781071662903
6642,Multiple-pathway,2,1,0.6557814478874207
6643,Multiple-pathway,2,1,0.5854896903038025
6644,Multiple-pathway,2,1,0.6295231580734253
6645,Multiple-pathway,2,1,0.5249751806259155
6646,Multiple-pathway,2,1,0.700793981552124
6647,Multiple-pathway,2,1,0.8168564438819885
6648,Multiple-pathway,2,1,0.6441155672073364
6649,Multiple-pathway,2,1,0.8342373371124268
6650,Multiple-pathway,2,1,0.8181058168411255
6651,Multiple-pathway,2,1,0.794472873210907
6652,Multiple-pathway,2,1,0.5950183868408203
6653,Multiple-pathway,2,1,0.6191052794456482
6654,Multiple-pathway,2,1,0.7959898114204407
6655,Multiple-pathway,2,1,0.7151289582252502
6656,Multiple-pathway,2,1,0.799775242805481
6657,Multiple-pathway,2,1,0.7376302480697632
6658,Multiple-pathway,2,1,0.5084130167961121
6659,Multiple-pathway,2,1,0.7728034853935242
6660,Multiple-pathway,2,1,0.7615119218826294
6661,Multiple-pathway,2,1,0.5146211385726929
6662,Multiple-pathway,2,1,0.7694961428642273
6663,Multiple-pathway,2,1,0.7598461508750916
6664,Multiple-pathway,2,1,0.6762121319770813
6665,Multiple-pathway,2,1,0.807221531867981
6666,Multiple-pathway,2,1,0.41240254044532776
6667,Multiple-pathway,2,1,0.8769595623016357
6668,Multiple-pathway,2,1,0.6847859621047974
6669,Multiple-pathway,2,1,0.7084220051765442
6670,Multiple-pathway,2,1,0.8017350435256958
6671,Multiple-pathway,2,1,0.7204622030258179
6672,Multiple-pathway,2,1,0.5375064015388489
6673,Multiple-pathway,2,1,0.7933773398399353
6674,Multiple-pathway,2,1,0.7478452324867249
6675,Multiple-pathway,2,1,0.4862968921661377
6676,Multiple-pathway,2,1,0.8506945371627808
6677,Multiple-pathway,2,1,0.7312854528427124
6678,Multiple-pathway,2,1,0.8205963969230652
6679,Multiple-pathway,2,1,0.6093408465385437
6680,Multiple-pathway,2,1,0.7656447291374207
6681,Multiple-pathway,2,1,0.7253187298774719
6682,Multiple-pathway,2,1,0.7649543881416321
6683,Multiple-pathway,2,1,0.7600201964378357
6684,Multiple-pathway,2,1,0.7973234057426453
6685,Multiple-pathway,2,1,0.8265372514724731
6686,Multiple-pathway,2,1,0.8089202046394348
6687,Multiple-pathway,2,1,0.610412061214447
6688,Multiple-pathway,2,1,0.7446222901344299
6689,Multiple-pathway,2,1,0.6797311902046204
6690,Multiple-pathway,2,1,0.6571835875511169
6691,Multiple-pathway,2,1,0.7519880533218384
6692,Multiple-pathway,2,1,0.7403116226196289
6693,Multiple-pathway,2,1,0.5926805138587952
6694,Multiple-pathway,2,1,0.7337848544120789
6695,Multiple-pathway,2,1,0.6918147206306458
6696,Multiple-pathway,2,1,0.8193046450614929
6697,Multiple-pathway,2,1,0.7676429748535156
6698,Multiple-pathway,2,1,0.45073115825653076
6699,Multiple-pathway,2,1,0.7773483991622925
6700,Multiple-pathway,2,1,0.7953092455863953
6701,Multiple-pathway,2,1,0.8197816014289856
6702,Multiple-pathway,2,1,0.44180890917778015
6703,Multiple-pathway,2,1,0.7396997809410095
6704,Multiple-pathway,2,1,0.6266797184944153
6705,Multiple-pathway,2,1,0.8060595989227295
6706,Multiple-pathway,2,1,0.6092272996902466
6707,Multiple-pathway,2,1,0.7138526439666748
6708,Multiple-pathway,2,1,0.8132554292678833
6709,Multiple-pathway,2,1,0.663912296295166
6710,Multiple-pathway,2,1,0.7309654355049133
6711,Multiple-pathway,2,1,0.46962815523147583
6712,Multiple-pathway,2,1,0.7395906448364258
6713,Multiple-pathway,2,1,0.8673080801963806
6714,Multiple-pathway,2,1,0.775813102722168
6715,Multiple-pathway,2,1,0.8817421197891235
6716,Multiple-pathway,2,1,0.8188352584838867
6717,Multiple-pathway,2,1,0.8608691692352295
6718,Multiple-pathway,2,1,0.49982741475105286
6719,Multiple-pathway,2,1,0.8555868864059448
6720,Multiple-pathway,2,1,0.6941171884536743
6721,Multiple-pathway,2,1,0.7975478172302246
6722,Multiple-pathway,2,1,0.6565335988998413
6723,Multiple-pathway,2,1,0.7047997713088989
6724,Multiple-pathway,2,1,0.7953934669494629
6725,Multiple-pathway,2,1,0.5316464900970459
6726,Multiple-pathway,2,1,0.5811398029327393
6727,Multiple-pathway,2,1,0.7397689819335938
6728,Multiple-pathway,2,1,0.7906607985496521
6729,Multiple-pathway,2,1,0.7331809401512146
6730,Multiple-pathway,2,1,0.7755091786384583
6731,Multiple-pathway,2,1,0.525980532169342
6732,Multiple-pathway,2,0,0.4807530641555786
6733,Multiple-pathway,2,0,0.6600593328475952
6734,Multiple-pathway,2,0,0.727963387966156
6735,Multiple-pathway,2,0,0.7452636361122131
6736,Multiple-pathway,2,0,0.7251009941101074
6737,Multiple-pathway,2,0,0.7651358842849731
6738,Multiple-pathway,2,0,0.6979997754096985
6739,Multiple-pathway,2,0,0.651811420917511
6740,Multiple-pathway,2,0,0.6870563626289368
6741,Multiple-pathway,2,0,0.6659184694290161
6742,Multiple-pathway,2,0,0.6875594258308411
6743,Multiple-pathway,2,0,0.405027836561203
6744,Multiple-pathway,2,0,0.6512210369110107
6745,Multiple-pathway,2,0,0.6638752818107605
6746,Multiple-pathway,2,0,0.5964860916137695
6747,Multiple-pathway,2,0,0.7001749277114868
6748,Multiple-pathway,2,0,0.5974294543266296
6749,Multiple-pathway,2,0,0.6652022004127502
6750,Multiple-pathway,2,0,0.7275846004486084
6751,Multiple-pathway,2,0,0.5672191977500916
6752,Multiple-pathway,2,0,0.5235170722007751
6753,Multiple-pathway,2,0,0.6502749919891357
6754,Multiple-pathway,2,0,0.7019178867340088
6755,Multiple-pathway,2,0,0.4780731797218323
6756,Multiple-pathway,2,0,0.7914547920227051
6757,Multiple-pathway,2,0,0.46235978603363037
6758,Multiple-pathway,2,0,0.6538193821907043
6759,Multiple-pathway,2,0,0.6144298911094666
6760,Multiple-pathway,2,0,0.7433980703353882
6761,Multiple-pathway,2,0,0.7473106384277344
6762,Multiple-pathway,2,0,0.7205567359924316
6763,Multiple-pathway,2,0,0.7161155343055725
6764,Multiple-pathway,2,0,0.7464297413825989
6765,Multiple-pathway,2,0,0.7596662044525146
6766,Multiple-pathway,2,0,0.7495560050010681
6767,Multiple-pathway,2,0,0.5948317050933838
6768,Multiple-pathway,2,0,0.7094376683235168
6769,Multiple-pathway,2,0,0.7801072001457214
6770,Multiple-pathway,2,0,0.7579994797706604
6771,Multiple-pathway,2,0,0.7554556727409363
6772,Multiple-pathway,2,0,0.7051196098327637
6773,Multiple-pathway,2,0,0.5273762345314026
6774,Multiple-pathway,2,0,0.6308926939964294
6775,Multiple-pathway,2,0,0.5727871060371399
6776,Multiple-pathway,2,0,0.720137357711792
6777,Multiple-pathway,2,0,0.6125789880752563
6778,Multiple-pathway,2,0,0.4925656318664551
6779,Multiple-pathway,2,0,0.4829573631286621
6780,Multiple-pathway,2,0,0.7208995223045349
6781,Multiple-pathway,2,0,0.6428877115249634
6782,Multiple-pathway,2,0,0.6374008059501648
6783,Multiple-pathway,2,0,0.762978732585907
6784,Multiple-pathway,2,0,0.6120985150337219
6785,Multiple-pathway,2,0,0.7405117154121399
6786,Multiple-pathway,2,0,0.5840638279914856
6787,Multiple-pathway,2,0,0.4108831286430359
6788,Multiple-pathway,2,0,0.742111086845398
6789,Multiple-pathway,2,0,0.5324077606201172
6790,Multiple-pathway,2,0,0.6268326044082642
6791,Multiple-pathway,2,0,0.6935160160064697
6792,Multiple-pathway,2,0,0.6706166863441467
6793,Multiple-pathway,2,0,0.6866652369499207
6794,Multiple-pathway,2,0,0.5726039409637451
6795,Multiple-pathway,2,0,0.5057677626609802
6796,Multiple-pathway,2,0,0.6193615198135376
6797,Multiple-pathway,2,0,0.590971827507019
6798,Multiple-pathway,2,0,0.6373598575592041
6799,Multiple-pathway,2,0,0.6283945441246033
6800,Multiple-pathway,2,0,0.7064339518547058
6801,Multiple-pathway,2,0,0.46434828639030457
6802,Multiple-pathway,2,0,0.722341001033783
6803,Multiple-pathway,2,0,0.6654198169708252
6804,Multiple-pathway,2,0,0.583285391330719
6805,Multiple-pathway,2,0,0.7447637319564819
6806,Multiple-pathway,2,0,0.6798266172409058
6807,Multiple-pathway,2,0,0.6917130947113037
6808,Multiple-pathway,2,0,0.7556434273719788
6809,Multiple-pathway,2,0,0.6382009387016296
6810,Multiple-pathway,2,0,0.773858904838562
6811,Multiple-pathway,2,0,0.6277577877044678
6812,Multiple-pathway,2,0,0.5484604835510254
6813,Multiple-pathway,2,0,0.7865291237831116
6814,Multiple-pathway,2,0,0.604300320148468
6815,Multiple-pathway,2,0,0.6984033584594727
6816,Multiple-pathway,2,0,0.7110220789909363
6817,Multiple-pathway,2,0,0.6980789303779602
6818,Multiple-pathway,2,0,0.5327426791191101
6819,Multiple-pathway,2,0,0.6093229651451111
6820,Multiple-pathway,2,0,0.6815143823623657
6821,Multiple-pathway,2,0,0.39683690667152405
6822,Multiple-pathway,2,0,0.40196120738983154
6823,Multiple-pathway,2,0,0.7973653674125671
6824,Multiple-pathway,2,0,0.6074157953262329
6825,Multiple-pathway,2,0,0.5742418169975281
6826,Multiple-pathway,2,0,0.7370482087135315
6827,Multiple-pathway,2,0,0.732629656791687
6828,Multiple-pathway,2,0,0.7030544877052307
6829,Multiple-pathway,2,0,0.7998691201210022
6830,Multiple-pathway,2,0,0.7316874265670776
6831,Multiple-pathway,2,0,0.6907112002372742
6832,Multiple-pathway,2,0,0.5823535919189453
6833,Multiple-pathway,2,0,0.6848035454750061
6834,Multiple-pathway,2,0,0.6441053152084351
6835,Multiple-pathway,2,0,0.5504571199417114
6836,Multiple-pathway,2,0,0.4486689865589142
6837,Multiple-pathway,2,0,0.7653510570526123
6838,Multiple-pathway,2,0,0.7041743397712708
6839,Multiple-pathway,2,0,0.6945689916610718
6840,Multiple-pathway,2,0,0.7155133485794067
6841,Multiple-pathway,2,0,0.6817927360534668
6842,Multiple-pathway,2,0,0.6723329424858093
6843,Multiple-pathway,2,0,0.7271653413772583
6844,Multiple-pathway,2,0,0.6930415034294128
6845,Multiple-pathway,2,0,0.7434945106506348
6846,Multiple-pathway,2,0,0.7306249737739563
6847,Multiple-pathway,2,0,0.6713306903839111
6848,Multiple-pathway,2,0,0.5260911583900452
6849,Multiple-pathway,2,0,0.8132205605506897
6850,Multiple-pathway,2,0,0.6470330953598022
6851,Multiple-pathway,2,0,0.6360775232315063
6852,Multiple-pathway,2,0,0.5738628506660461
6853,Multiple-pathway,2,0,0.6728925704956055
6854,Multiple-pathway,2,0,0.4304255545139313
6855,Multiple-pathway,2,0,0.7666628360748291
6856,Multiple-pathway,2,0,0.579676628112793
6857,Multiple-pathway,2,0,0.7806817889213562
6858,Multiple-pathway,2,0,0.737781822681427
6859,Multiple-pathway,2,0,0.6622432470321655
6860,Multiple-pathway,2,0,0.6203884482383728
6861,Multiple-pathway,2,0,0.7593819499015808
6862,Multiple-pathway,2,0,0.7171999216079712
6863,Multiple-pathway,2,0,0.7808581590652466
6864,Multiple-pathway,2,0,0.6510334014892578
6865,Multiple-pathway,2,0,0.6692778468132019
6866,Multiple-pathway,2,0,0.6355128288269043
6867,Multiple-pathway,2,0,0.6817025542259216
6868,Multiple-pathway,2,0,0.6980279088020325
6869,Multiple-pathway,2,0,0.6337051391601562
6870,Multiple-pathway,2,0,0.6051264405250549
6871,Multiple-pathway,2,0,0.6711446046829224
6872,Multiple-pathway,2,0,0.6341973543167114
6873,Multiple-pathway,2,0,0.6566314101219177
6874,Multiple-pathway,2,0,0.8405824303627014
6875,Multiple-pathway,2,0,0.6281014084815979
6876,Multiple-pathway,2,0,0.4350530207157135
6877,Multiple-pathway,2,0,0.503221869468689
6878,Multiple-pathway,2,0,0.748795211315155
6879,Multiple-pathway,2,0,0.697062075138092
6880,Multiple-pathway,2,0,0.5620290637016296
6881,Multiple-pathway,2,0,0.4871050715446472
6882,Multiple-pathway,2,0,0.6704542636871338
6883,Multiple-pathway,2,0,0.5724193453788757
6884,Multiple-pathway,2,0,0.739575982093811
6885,Multiple-pathway,2,0,0.6068220734596252
6886,Multiple-pathway,2,0,0.6617996096611023
6887,Multiple-pathway,2,0,0.5776209831237793
6888,Multiple-pathway,2,0,0.6506571769714355
6889,Multiple-pathway,2,0,0.6384112238883972
6890,Multiple-pathway,2,0,0.6986303925514221
6891,Multiple-pathway,2,0,0.7254969477653503
6892,Multiple-pathway,2,0,0.619849443435669
6893,Multiple-pathway,2,0,0.7461915016174316
6894,Multiple-pathway,2,0,0.7075197696685791
6895,Multiple-pathway,2,0,0.5101867914199829
6896,Multiple-pathway,2,0,0.6498143672943115
6897,Multiple-pathway,2,0,0.5955976843833923
6898,Multiple-pathway,2,0,0.7023113369941711
6899,Multiple-pathway,2,0,0.6628038883209229
6900,Multiple-pathway,2,0,0.6865525841712952
6901,Multiple-pathway,2,0,0.5768988132476807
6902,Multiple-pathway,2,0,0.7233433723449707
6903,Multiple-pathway,2,0,0.6041001677513123
6904,Multiple-pathway,2,0,0.6355501413345337
6905,Multiple-pathway,2,0,0.42232903838157654
6906,Multiple-pathway,2,0,0.33877837657928467
6907,Multiple-pathway,2,0,0.7071585655212402
6908,Multiple-pathway,2,0,0.7644579410552979
6909,Multiple-pathway,2,0,0.7502882480621338
6910,Multiple-pathway,2,0,0.44845542311668396
6911,Multiple-pathway,2,0,0.39734986424446106
6912,Multiple-pathway,2,0,0.6410040259361267
6913,Multiple-pathway,2,0,0.6175861954689026
6914,Multiple-pathway,2,0,0.44440534710884094
6915,Multiple-pathway,2,0,0.4482240080833435
6916,Multiple-pathway,2,0,0.7866567969322205
6917,Multiple-pathway,2,0,0.7518826723098755
6918,Multiple-pathway,2,0,0.43367886543273926
6919,Multiple-pathway,2,0,0.32083502411842346
6920,Multiple-pathway,2,0,0.6746172308921814
6921,Multiple-pathway,2,0,0.7120085954666138
6922,Multiple-pathway,2,0,0.8676482439041138
6923,Multiple-pathway,2,0,0.5557003021240234
6924,Multiple-pathway,2,0,0.5056923031806946
6925,Multiple-pathway,2,0,0.7279016971588135
6926,Multiple-pathway,2,0,0.6888606548309326
6927,Multiple-pathway,2,0,0.5297431349754333
6928,Multiple-pathway,2,0,0.7168858647346497
6929,Multiple-pathway,2,0,0.6017430424690247
6930,Multiple-pathway,2,0,0.5946788787841797
6931,Multiple-pathway,2,0,0.685267984867096
6932,Multiple-pathway,2,0,0.6482240557670593
6933,Multiple-pathway,2,0,0.5999972820281982
6934,Multiple-pathway,2,0,0.4350889027118683
6935,Multiple-pathway,2,0,0.5125969648361206
6936,Multiple-pathway,2,0,0.46862339973449707
6937,Multiple-pathway,2,0,0.5273972153663635
6938,Multiple-pathway,2,0,0.5241819620132446
6939,Multiple-pathway,2,0,0.477443128824234
6940,Multiple-pathway,2,0,0.5561258792877197
6941,Multiple-pathway,2,0,0.7516071200370789
6942,Multiple-pathway,2,0,0.7257360219955444
6943,Multiple-pathway,2,0,0.7252687215805054
6944,Multiple-pathway,2,0,0.5243920087814331
6945,Multiple-pathway,2,0,0.7629640698432922
6946,Multiple-pathway,2,0,0.6445528864860535
6947,Multiple-pathway,2,0,0.5831745862960815
6948,Multiple-pathway,2,0,0.4720953702926636
6949,Multiple-pathway,2,0,0.569471001625061
6950,Multiple-pathway,2,0,0.6781113743782043
6951,Multiple-pathway,2,0,0.6335116624832153
6952,Multiple-pathway,2,0,0.7135821580886841
6953,Multiple-pathway,2,0,0.48515909910202026
6954,Multiple-pathway,2,0,0.4736405909061432
6955,Multiple-pathway,2,0,0.7480440139770508
6956,Multiple-pathway,2,0,0.6825923919677734
6957,Multiple-pathway,2,0,0.647104024887085
6958,Multiple-pathway,2,0,0.6193326711654663
6959,Multiple-pathway,2,0,0.5744403004646301
6960,Multiple-pathway,2,0,0.5837616324424744
6961,Multiple-pathway,2,0,0.44890740513801575
6962,Multiple-pathway,2,0,0.5178682208061218
6963,Multiple-pathway,2,0,0.3977409303188324
6964,Multiple-pathway,2,0,0.7025317549705505
6965,Multiple-pathway,2,0,0.3693263828754425
6966,Multiple-pathway,2,0,0.6617246270179749
6967,Multiple-pathway,2,0,0.47092556953430176
6968,Multiple-pathway,2,0,0.5313496589660645
6969,Multiple-pathway,2,0,0.5756836533546448
6970,Multiple-pathway,2,0,0.522137463092804
6971,Multiple-pathway,2,0,0.538771390914917
6972,Multiple-pathway,2,0,0.47515949606895447
6973,Multiple-pathway,2,0,0.39312875270843506
6974,Multiple-pathway,2,0,0.623569905757904
6975,Multiple-pathway,2,0,0.33625906705856323
6976,Multiple-pathway,2,0,0.4896436631679535
6977,Multiple-pathway,2,0,0.5895520448684692
6978,Multiple-pathway,2,0,0.6698718070983887
6979,Multiple-pathway,2,0,0.6401944756507874
6980,Multiple-pathway,2,0,0.6795783638954163
6981,Multiple-pathway,2,0,0.6821983456611633
6982,Multiple-pathway,2,0,0.6793637275695801
6983,Multiple-pathway,2,0,0.5672623515129089
6984,Multiple-pathway,2,0,0.7936416864395142
6985,Multiple-pathway,2,0,0.6459834575653076
6986,Multiple-pathway,2,0,0.6849695444107056
6987,Multiple-pathway,2,0,0.4493737816810608
6988,Multiple-pathway,2,0,0.4443241357803345
6989,Multiple-pathway,2,0,0.7849744558334351
6990,Multiple-pathway,2,0,0.6804338097572327
6991,Multiple-pathway,2,0,0.6388933062553406
6992,Multiple-pathway,2,0,0.6940525770187378
6993,Multiple-pathway,2,0,0.6973438262939453
6994,Multiple-pathway,2,0,0.6693646311759949
6995,Multiple-pathway,2,0,0.6821276545524597
6996,Multiple-pathway,2,0,0.6264897584915161
6997,Multiple-pathway,2,0,0.31883057951927185
6998,Multiple-pathway,2,0,0.7606768608093262
6999,Multiple-pathway,2,0,0.4282057583332062
7000,Multiple-pathway,2,0,0.5075361132621765
7001,Multiple-pathway,2,0,0.6661113500595093
7002,Multiple-pathway,2,0,0.6542040109634399
7003,Multiple-pathway,2,0,0.6280359625816345
7004,Multiple-pathway,2,0,0.6368095874786377
7005,Multiple-pathway,2,0,0.624539852142334
7006,Multiple-pathway,2,0,0.5662540793418884
7007,Multiple-pathway,2,0,0.782964825630188
7008,Multiple-pathway,2,0,0.6095033288002014
7009,Multiple-pathway,2,0,0.6823475956916809
7010,Multiple-pathway,2,0,0.7871187925338745
7011,Multiple-pathway,2,0,0.6967960596084595
7012,Multiple-pathway,2,0,0.5474072694778442
7013,Multiple-pathway,2,0,0.7291991114616394
7014,Multiple-pathway,2,0,0.5420344471931458
