,condition,layer_n,k,story_merged
7356,Multiple-pathway,1,0,0.06060606060606061
7357,Multiple-pathway,1,0,0.06956521739130435
7358,Multiple-pathway,1,0,0.08571428571428572
7359,Multiple-pathway,1,0,0.05970149253731343
7360,Multiple-pathway,1,0,0.1282051282051282
7361,Multiple-pathway,1,0,0.0
7362,Multiple-pathway,1,0,0.07462686567164178
7363,Multiple-pathway,1,0,0.07272727272727272
7364,Multiple-pathway,1,0,0.08080808080808081
7365,Multiple-pathway,1,0,0.0821917808219178
7366,Multiple-pathway,1,0,0.09009009009009009
7367,Multiple-pathway,1,0,0.125
7368,Multiple-pathway,1,0,0.07518796992481203
7369,Multiple-pathway,1,0,0.07865168539325842
7370,Multiple-pathway,1,0,0.05813953488372093
7371,Multiple-pathway,1,0,0.125
7372,Multiple-pathway,1,0,0.0625
7373,Multiple-pathway,1,0,0.0963855421686747
7374,Multiple-pathway,1,0,0.05747126436781609
7375,Multiple-pathway,1,0,0.09230769230769231
7376,Multiple-pathway,1,0,0.08333333333333333
7377,Multiple-pathway,1,0,0.13157894736842105
7378,Multiple-pathway,1,0,0.06578947368421052
7379,Multiple-pathway,1,0,0.13953488372093023
7380,Multiple-pathway,1,0,0.16
7381,Multiple-pathway,1,0,0.15492957746478872
7382,Multiple-pathway,1,0,0.15841584158415842
7383,Multiple-pathway,1,0,0.02564102564102564
7384,Multiple-pathway,1,0,0.041666666666666664
7385,Multiple-pathway,1,0,0.058823529411764705
7386,Multiple-pathway,1,0,0.0945945945945946
7387,Multiple-pathway,1,0,0.12121212121212122
7388,Multiple-pathway,1,0,0.08108108108108109
7389,Multiple-pathway,1,0,0.031007751937984496
7390,Multiple-pathway,1,0,0.075
7391,Multiple-pathway,1,0,0.1095890410958904
7392,Multiple-pathway,1,0,0.053763440860215055
7393,Multiple-pathway,1,0,0.07407407407407407
7394,Multiple-pathway,1,0,0.05128205128205128
7395,Multiple-pathway,1,0,0.09523809523809523
7396,Multiple-pathway,1,0,0.06722689075630252
7397,Multiple-pathway,1,0,0.1320754716981132
7398,Multiple-pathway,1,0,0.12087912087912088
7399,Multiple-pathway,1,0,0.08421052631578947
7400,Multiple-pathway,1,0,0.13114754098360656
7401,Multiple-pathway,1,0,0.0603448275862069
7402,Multiple-pathway,1,0,0.10144927536231885
7403,Multiple-pathway,1,0,0.07575757575757576
7404,Multiple-pathway,1,0,0.1891891891891892
7405,Multiple-pathway,1,0,0.043478260869565216
7406,Multiple-pathway,1,0,0.07462686567164178
7407,Multiple-pathway,1,0,0.025974025974025976
7408,Multiple-pathway,1,0,0.038834951456310676
7409,Multiple-pathway,1,0,0.03333333333333333
7410,Multiple-pathway,1,0,0.11904761904761904
7411,Multiple-pathway,1,0,0.08602150537634409
7412,Multiple-pathway,1,0,0.02459016393442623
7413,Multiple-pathway,1,0,0.1111111111111111
7414,Multiple-pathway,1,0,0.08450704225352113
7415,Multiple-pathway,1,0,0.11904761904761904
7416,Multiple-pathway,1,0,0.14893617021276595
7417,Multiple-pathway,1,0,0.06611570247933884
7418,Multiple-pathway,1,0,0.13333333333333333
7419,Multiple-pathway,1,0,0.10869565217391304
7420,Multiple-pathway,1,0,0.07
7421,Multiple-pathway,1,0,0.09230769230769231
7422,Multiple-pathway,1,0,0.06896551724137931
7423,Multiple-pathway,1,0,0.06944444444444445
7424,Multiple-pathway,1,0,0.07462686567164178
7425,Multiple-pathway,1,0,0.1125
7426,Multiple-pathway,1,0,0.0425531914893617
7427,Multiple-pathway,1,0,0.08955223880597014
7428,Multiple-pathway,1,0,0.10204081632653061
7429,Multiple-pathway,1,0,0.07142857142857142
7430,Multiple-pathway,1,0,0.11320754716981132
7431,Multiple-pathway,1,0,0.12
7432,Multiple-pathway,1,0,0.14035087719298245
7433,Multiple-pathway,1,0,0.07142857142857142
7434,Multiple-pathway,1,0,0.14925373134328357
7435,Multiple-pathway,1,0,0.1935483870967742
7436,Multiple-pathway,1,0,0.05172413793103448
7437,Multiple-pathway,1,0,0.12941176470588237
7438,Multiple-pathway,1,0,0.07446808510638298
7439,Multiple-pathway,1,0,0.06206896551724138
7440,Multiple-pathway,1,0,0.06666666666666667
7441,Multiple-pathway,1,0,0.04081632653061224
7442,Multiple-pathway,1,0,0.03225806451612903
7443,Multiple-pathway,1,0,0.07017543859649122
7444,Multiple-pathway,1,0,0.1780821917808219
7445,Multiple-pathway,1,0,0.10144927536231885
7446,Multiple-pathway,1,0,0.045454545454545456
7447,Multiple-pathway,1,0,0.061224489795918366
7448,Multiple-pathway,1,0,0.0273972602739726
7449,Multiple-pathway,1,0,0.05357142857142857
7450,Multiple-pathway,1,0,0.06521739130434782
7451,Multiple-pathway,1,0,0.10810810810810811
7452,Multiple-pathway,1,0,0.028985507246376812
7453,Multiple-pathway,1,0,0.09333333333333334
7454,Multiple-pathway,1,0,0.06976744186046512
7455,Multiple-pathway,1,0,0.07352941176470588
7456,Multiple-pathway,1,0,0.07017543859649122
7457,Multiple-pathway,1,0,0.08421052631578947
7458,Multiple-pathway,1,0,0.09090909090909091
7459,Multiple-pathway,1,0,0.008064516129032258
7460,Multiple-pathway,1,0,0.0684931506849315
7461,Multiple-pathway,1,0,0.07352941176470588
7462,Multiple-pathway,1,0,0.02857142857142857
7463,Multiple-pathway,1,0,0.058823529411764705
7464,Multiple-pathway,1,0,0.018867924528301886
7465,Multiple-pathway,1,0,0.058823529411764705
7466,Multiple-pathway,1,0,0.046875
7467,Multiple-pathway,1,0,0.06666666666666667
7468,Multiple-pathway,1,0,0.09090909090909091
7469,Multiple-pathway,1,0,0.0684931506849315
7470,Multiple-pathway,1,0,0.09302325581395349
7471,Multiple-pathway,1,0,0.02040816326530612
7472,Multiple-pathway,1,0,0.0392156862745098
7473,Multiple-pathway,1,0,0.043478260869565216
7474,Multiple-pathway,1,0,0.03389830508474576
7475,Multiple-pathway,1,0,0.04838709677419355
7476,Multiple-pathway,1,0,0.06521739130434782
7477,Multiple-pathway,1,0,0.09090909090909091
7478,Multiple-pathway,1,0,0.038461538461538464
7479,Multiple-pathway,1,0,0.1038961038961039
7480,Multiple-pathway,1,0,0.07
7481,Multiple-pathway,1,0,0.015625
7482,Multiple-pathway,1,0,0.04819277108433735
7483,Multiple-pathway,1,0,0.05555555555555555
7484,Multiple-pathway,1,0,0.08695652173913043
7485,Multiple-pathway,1,0,0.021739130434782608
7486,Multiple-pathway,1,0,0.02040816326530612
7487,Multiple-pathway,1,0,0.0380952380952381
7488,Multiple-pathway,1,0,0.1
7489,Multiple-pathway,1,0,0.0821917808219178
7490,Multiple-pathway,1,0,0.08196721311475409
7491,Multiple-pathway,1,0,0.11842105263157894
7492,Multiple-pathway,1,0,0.08108108108108109
7493,Multiple-pathway,1,0,0.19753086419753085
7494,Multiple-pathway,1,0,0.1875
7495,Multiple-pathway,1,0,0.05194805194805195
7496,Multiple-pathway,1,0,0.15254237288135594
7497,Multiple-pathway,1,0,0.1485148514851485
7498,Multiple-pathway,1,0,0.10144927536231885
7499,Multiple-pathway,1,0,0.06521739130434782
7500,Multiple-pathway,1,0,0.16822429906542055
7501,Multiple-pathway,1,0,0.07792207792207792
7502,Multiple-pathway,1,0,0.09090909090909091
7503,Multiple-pathway,1,0,0.031746031746031744
7504,Multiple-pathway,1,0,0.025
7505,Multiple-pathway,1,0,0.18292682926829268
7506,Multiple-pathway,1,0,0.11320754716981132
7507,Multiple-pathway,1,0,0.04225352112676056
7508,Multiple-pathway,1,0,0.08108108108108109
7509,Multiple-pathway,1,0,0.0821917808219178
7510,Multiple-pathway,1,0,0.12195121951219512
7511,Multiple-pathway,1,0,0.06542056074766354
7512,Multiple-pathway,1,0,0.058823529411764705
7513,Multiple-pathway,1,0,0.10588235294117647
7514,Multiple-pathway,1,0,0.11009174311926606
7515,Multiple-pathway,1,0,0.11267605633802817
7516,Multiple-pathway,1,0,0.0625
7517,Multiple-pathway,1,0,0.07017543859649122
7518,Multiple-pathway,1,0,0.08791208791208792
7519,Multiple-pathway,1,0,0.09859154929577464
7520,Multiple-pathway,1,0,0.09210526315789473
7521,Multiple-pathway,1,0,0.11235955056179775
7522,Multiple-pathway,1,0,0.07272727272727272
7523,Multiple-pathway,1,0,0.1232876712328767
7524,Multiple-pathway,1,0,0.13793103448275862
7525,Multiple-pathway,1,0,0.09375
7526,Multiple-pathway,1,0,0.09876543209876543
7527,Multiple-pathway,1,0,0.05952380952380952
7528,Multiple-pathway,1,0,0.06896551724137931
7529,Multiple-pathway,1,0,0.09615384615384616
7530,Multiple-pathway,1,0,0.09615384615384616
7531,Multiple-pathway,1,0,0.08955223880597014
7532,Multiple-pathway,1,0,0.0707070707070707
7533,Multiple-pathway,1,0,0.07407407407407407
7534,Multiple-pathway,1,0,0.07142857142857142
7535,Multiple-pathway,1,0,0.05405405405405406
7536,Multiple-pathway,1,0,0.10256410256410256
7537,Multiple-pathway,1,0,0.07751937984496124
7538,Multiple-pathway,1,0,0.08235294117647059
7539,Multiple-pathway,1,0,0.04819277108433735
7540,Multiple-pathway,1,0,0.06172839506172839
7541,Multiple-pathway,1,0,0.10638297872340426
7542,Multiple-pathway,1,0,0.08641975308641975
7543,Multiple-pathway,1,0,0.05128205128205128
7544,Multiple-pathway,1,0,0.03529411764705882
7545,Multiple-pathway,1,0,0.0660377358490566
7546,Multiple-pathway,1,0,0.17647058823529413
7547,Multiple-pathway,1,0,0.08771929824561403
7548,Multiple-pathway,1,0,0.13178294573643412
7549,Multiple-pathway,1,0,0.050505050505050504
7550,Multiple-pathway,1,0,0.03225806451612903
7551,Multiple-pathway,1,0,0.125
7552,Multiple-pathway,1,0,0.07865168539325842
7553,Multiple-pathway,1,0,0.09803921568627451
7554,Multiple-pathway,1,0,0.03278688524590164
7555,Multiple-pathway,1,0,0.11392405063291139
7556,Multiple-pathway,1,0,0.05555555555555555
7557,Multiple-pathway,1,0,0.08791208791208792
7558,Multiple-pathway,1,0,0.07079646017699115
7559,Multiple-pathway,1,0,0.0821917808219178
7560,Multiple-pathway,1,0,0.08602150537634409
7561,Multiple-pathway,1,0,0.07563025210084033
7562,Multiple-pathway,1,0,0.10344827586206896
7563,Multiple-pathway,1,0,0.075
7564,Multiple-pathway,1,0,0.030303030303030304
7565,Multiple-pathway,1,0,0.0625
7566,Multiple-pathway,1,0,0.14942528735632185
7567,Multiple-pathway,1,0,0.08433734939759036
7568,Multiple-pathway,1,0,0.09278350515463918
7569,Multiple-pathway,1,0,0.03125
7570,Multiple-pathway,1,0,0.09876543209876543
7571,Multiple-pathway,1,0,0.04285714285714286
7572,Multiple-pathway,1,0,0.013513513513513514
7573,Multiple-pathway,1,0,0.10869565217391304
7574,Multiple-pathway,1,0,0.07766990291262135
7575,Multiple-pathway,1,0,0.07526881720430108
7576,Multiple-pathway,1,0,0.1297709923664122
7577,Multiple-pathway,1,0,0.020833333333333332
7578,Multiple-pathway,1,0,0.05660377358490566
7579,Multiple-pathway,1,0,0.09090909090909091
7580,Multiple-pathway,1,0,0.07894736842105263
7581,Multiple-pathway,1,0,0.02564102564102564
7582,Multiple-pathway,1,0,0.01639344262295082
7583,Multiple-pathway,1,0,0.05952380952380952
7584,Multiple-pathway,1,0,0.046296296296296294
7585,Multiple-pathway,1,0,0.11904761904761904
7586,Multiple-pathway,1,0,0.0
7587,Multiple-pathway,1,0,0.022222222222222223
7588,Multiple-pathway,1,0,0.07017543859649122
7589,Multiple-pathway,1,0,0.10869565217391304
7590,Multiple-pathway,1,0,0.06349206349206349
7591,Multiple-pathway,1,0,0.17391304347826086
7592,Multiple-pathway,1,0,0.02040816326530612
7593,Multiple-pathway,1,0,0.0625
7594,Multiple-pathway,1,0,0.02857142857142857
7595,Multiple-pathway,1,0,0.05952380952380952
7596,Multiple-pathway,1,0,0.1415929203539823
7597,Multiple-pathway,1,0,0.06666666666666667
7598,Multiple-pathway,1,0,0.056818181818181816
7599,Multiple-pathway,1,0,0.0784313725490196
7600,Multiple-pathway,1,0,0.12612612612612611
7601,Multiple-pathway,1,0,0.09523809523809523
7602,Multiple-pathway,1,0,0.08264462809917356
7603,Multiple-pathway,1,0,0.05813953488372093
7604,Multiple-pathway,1,0,0.15151515151515152
7605,Multiple-pathway,1,0,0.053763440860215055
7606,Multiple-pathway,1,0,0.0873015873015873
7607,Multiple-pathway,1,0,0.1
7608,Multiple-pathway,1,0,0.11009174311926606
7609,Multiple-pathway,1,0,0.0673076923076923
7610,Multiple-pathway,1,0,0.11016949152542373
7611,Multiple-pathway,1,0,0.07692307692307693
7612,Multiple-pathway,1,0,0.1111111111111111
7613,Multiple-pathway,1,0,0.11811023622047244
7614,Multiple-pathway,1,0,0.12121212121212122
7615,Multiple-pathway,1,0,0.07894736842105263
7616,Multiple-pathway,1,0,0.11428571428571428
7617,Multiple-pathway,1,0,0.17567567567567569
7618,Multiple-pathway,1,0,0.09574468085106383
7619,Multiple-pathway,1,0,0.10526315789473684
7620,Multiple-pathway,1,0,0.04878048780487805
7621,Multiple-pathway,1,0,0.1694915254237288
7622,Multiple-pathway,1,0,0.11926605504587157
7623,Multiple-pathway,1,0,0.11926605504587157
7624,Multiple-pathway,1,0,0.10891089108910891
7625,Multiple-pathway,1,0,0.07317073170731707
7626,Multiple-pathway,1,0,0.0660377358490566
7627,Multiple-pathway,1,0,0.10989010989010989
7628,Multiple-pathway,1,0,0.144
7629,Multiple-pathway,1,0,0.08791208791208792
7630,Multiple-pathway,1,0,0.06666666666666667
7631,Multiple-pathway,1,0,0.06306306306306306
7632,Multiple-pathway,1,0,0.0761904761904762
7633,Multiple-pathway,1,0,0.1111111111111111
7634,Multiple-pathway,1,0,0.058823529411764705
7635,Multiple-pathway,1,0,0.08571428571428572
7636,Multiple-pathway,1,0,0.13740458015267176
7637,Multiple-pathway,1,0,0.017241379310344827
7638,Multiple-pathway,1,0,0.0
7639,Multiple-pathway,1,0,0.1
7640,Multiple-pathway,1,0,0.045454545454545456
7641,Multiple-pathway,1,0,0.08490566037735849
7642,Multiple-pathway,1,0,0.11864406779661017
7643,Multiple-pathway,1,0,0.09375
7644,Multiple-pathway,1,0,0.08860759493670886
7645,Multiple-pathway,1,0,0.1044776119402985
7646,Multiple-pathway,1,0,0.08411214953271028
7647,Multiple-pathway,1,0,0.0759493670886076
7648,Multiple-pathway,1,0,0.045454545454545456
7649,Multiple-pathway,1,0,0.10975609756097561
7650,Multiple-pathway,1,0,0.075
7651,Multiple-pathway,1,0,0.05747126436781609
7652,Multiple-pathway,1,0,0.10752688172043011
7653,Multiple-pathway,1,0,0.0875
7654,Multiple-pathway,1,0,0.07964601769911504
7655,Multiple-pathway,1,0,0.06666666666666667
7656,Multiple-pathway,1,0,0.052083333333333336
7657,Multiple-pathway,1,0,0.03296703296703297
7658,Multiple-pathway,1,0,0.05714285714285714
7659,Multiple-pathway,1,0,0.16666666666666666
7660,Multiple-pathway,1,0,0.1485148514851485
7661,Multiple-pathway,1,0,0.03278688524590164
7662,Multiple-pathway,1,0,0.07692307692307693
7663,Multiple-pathway,1,0,0.08823529411764706
7664,Multiple-pathway,1,0,0.08433734939759036
7665,Multiple-pathway,1,0,0.05333333333333334
7666,Multiple-pathway,1,0,0.0
7667,Multiple-pathway,1,0,0.05084745762711865
7668,Multiple-pathway,1,0,0.15
7669,Multiple-pathway,1,0,0.024096385542168676
7670,Multiple-pathway,1,0,0.045454545454545456
7671,Multiple-pathway,1,0,0.045454545454545456
7672,Multiple-pathway,1,0,0.05357142857142857
7673,Multiple-pathway,1,0,0.08620689655172414
7674,Multiple-pathway,1,0,0.05333333333333334
7675,Multiple-pathway,1,0,0.043478260869565216
7676,Multiple-pathway,1,0,0.08433734939759036
7677,Multiple-pathway,1,0,0.07272727272727272
7678,Multiple-pathway,1,0,0.027522935779816515
7679,Multiple-pathway,1,0,0.031746031746031744
7680,Multiple-pathway,1,0,0.09090909090909091
7681,Multiple-pathway,1,0,0.0547945205479452
7682,Multiple-pathway,1,0,0.027777777777777776
7683,Multiple-pathway,1,0,0.09090909090909091
7684,Multiple-pathway,1,0,0.07352941176470588
7685,Multiple-pathway,1,0,0.017543859649122806
7686,Multiple-pathway,1,0,0.05128205128205128
7687,Multiple-pathway,1,0,0.1111111111111111
7688,Multiple-pathway,1,0,0.07352941176470588
7689,Multiple-pathway,1,0,0.03636363636363636
7690,Multiple-pathway,1,0,0.12941176470588237
7691,Multiple-pathway,1,0,0.05263157894736842
7692,Multiple-pathway,1,0,0.06666666666666667
7693,Multiple-pathway,1,0,0.04477611940298507
7694,Multiple-pathway,1,0,0.034482758620689655
7695,Multiple-pathway,1,0,0.12698412698412698
7696,Multiple-pathway,1,0,0.07272727272727272
7697,Multiple-pathway,1,0,0.08602150537634409
7698,Multiple-pathway,1,0,0.06060606060606061
7699,Multiple-pathway,1,0,0.03361344537815126
7700,Multiple-pathway,1,0,0.0410958904109589
7701,Multiple-pathway,1,0,0.09230769230769231
7702,Multiple-pathway,1,0,0.060240963855421686
7703,Multiple-pathway,1,0,0.06666666666666667
7704,Multiple-pathway,1,0,0.043478260869565216
7705,Multiple-pathway,1,0,0.13829787234042554
7706,Multiple-pathway,1,0,0.0625
7707,Multiple-pathway,1,1,0.16071428571428573
7708,Multiple-pathway,1,0,0.06741573033707865
7709,Multiple-pathway,1,0,0.04716981132075472
7710,Multiple-pathway,1,0,0.023529411764705882
7711,Multiple-pathway,1,0,0.07216494845360824
7712,Multiple-pathway,1,0,0.09174311926605505
7713,Multiple-pathway,1,0,0.14736842105263157
7714,Multiple-pathway,1,0,0.06837606837606838
7715,Multiple-pathway,1,0,0.1038961038961039
7716,Multiple-pathway,1,0,0.10204081632653061
7717,Multiple-pathway,1,0,0.045454545454545456
7718,Multiple-pathway,1,0,0.044444444444444446
7719,Multiple-pathway,1,0,0.11016949152542373
7720,Multiple-pathway,1,0,0.09523809523809523
7721,Multiple-pathway,1,0,0.06060606060606061
7722,Multiple-pathway,1,0,0.09649122807017543
7723,Multiple-pathway,1,0,0.0707070707070707
7724,Multiple-pathway,1,0,0.08045977011494253
7725,Multiple-pathway,1,0,0.13333333333333333
7726,Multiple-pathway,1,0,0.10526315789473684
7727,Multiple-pathway,1,0,0.06756756756756757
7728,Multiple-pathway,1,0,0.10576923076923077
7729,Multiple-pathway,1,0,0.08823529411764706
7730,Multiple-pathway,1,0,0.11702127659574468
7731,Multiple-pathway,1,0,0.07142857142857142
7732,Multiple-pathway,1,0,0.1111111111111111
7733,Multiple-pathway,1,0,0.11224489795918367
7734,Multiple-pathway,1,0,0.2077922077922078
7735,Multiple-pathway,1,0,0.12048192771084337
7736,Multiple-pathway,1,0,0.09210526315789473
7737,Multiple-pathway,1,0,0.09574468085106383
7738,Multiple-pathway,1,0,0.13513513513513514
7739,Multiple-pathway,1,0,0.16129032258064516
7740,Multiple-pathway,1,0,0.08888888888888889
7741,Multiple-pathway,1,0,0.17525773195876287
7742,Multiple-pathway,1,0,0.088
7743,Multiple-pathway,1,0,0.09876543209876543
7744,Multiple-pathway,1,0,0.09090909090909091
7745,Multiple-pathway,1,0,0.1348314606741573
7746,Multiple-pathway,1,0,0.12962962962962962
7747,Multiple-pathway,1,0,0.0759493670886076
7748,Multiple-pathway,1,0,0.17647058823529413
7749,Multiple-pathway,1,0,0.053763440860215055
7750,Multiple-pathway,1,0,0.136986301369863
7751,Multiple-pathway,1,0,0.09278350515463918
7752,Multiple-pathway,1,0,0.07894736842105263
7753,Multiple-pathway,1,0,0.05063291139240506
7754,Multiple-pathway,1,0,0.03571428571428571
7755,Multiple-pathway,1,0,0.029850746268656716
7756,Multiple-pathway,1,0,0.0847457627118644
7757,Multiple-pathway,1,0,0.08
7758,Multiple-pathway,1,0,0.0
7759,Multiple-pathway,1,0,0.04838709677419355
7760,Multiple-pathway,1,0,0.06382978723404255
7761,Multiple-pathway,1,0,0.06722689075630252
7762,Multiple-pathway,1,0,0.06779661016949153
7763,Multiple-pathway,1,0,0.0759493670886076
7764,Multiple-pathway,1,0,0.03076923076923077
7765,Multiple-pathway,1,0,0.037037037037037035
7766,Multiple-pathway,1,0,0.06451612903225806
7767,Multiple-pathway,1,0,0.05952380952380952
7768,Multiple-pathway,1,0,0.09375
7769,Multiple-pathway,1,0,0.031746031746031744
7770,Multiple-pathway,1,0,0.11392405063291139
7771,Multiple-pathway,1,0,0.07462686567164178
7772,Multiple-pathway,1,0,0.08823529411764706
7773,Multiple-pathway,1,0,0.044444444444444446
7774,Multiple-pathway,1,0,0.08333333333333333
7775,Multiple-pathway,1,0,0.12280701754385964
7776,Multiple-pathway,1,0,0.0594059405940594
7777,Multiple-pathway,1,0,0.11811023622047244
7778,Multiple-pathway,1,0,0.0684931506849315
7779,Multiple-pathway,1,0,0.06060606060606061
7780,Multiple-pathway,1,0,0.05
7781,Multiple-pathway,1,0,0.061224489795918366
7782,Multiple-pathway,1,0,0.046511627906976744
7783,Multiple-pathway,1,0,0.03333333333333333
7784,Multiple-pathway,1,0,0.02666666666666667
7785,Multiple-pathway,1,0,0.03076923076923077
7786,Multiple-pathway,1,0,0.07792207792207792
7787,Multiple-pathway,1,0,0.023809523809523808
7788,Multiple-pathway,1,0,0.1
7789,Multiple-pathway,1,0,0.06382978723404255
7790,Multiple-pathway,1,0,0.047058823529411764
7791,Multiple-pathway,1,0,0.028169014084507043
7792,Multiple-pathway,1,0,0.04285714285714286
7793,Multiple-pathway,1,0,0.08620689655172414
7794,Multiple-pathway,1,0,0.05063291139240506
7795,Multiple-pathway,1,0,0.09195402298850575
7796,Multiple-pathway,1,2,0.21212121212121213
7797,Multiple-pathway,1,1,0.17647058823529413
7798,Multiple-pathway,1,1,0.050314465408805034
7799,Multiple-pathway,1,1,0.10344827586206896
7800,Multiple-pathway,1,1,0.07865168539325842
7801,Multiple-pathway,1,1,0.05319148936170213
7802,Multiple-pathway,1,1,0.13385826771653545
7803,Multiple-pathway,1,1,0.13157894736842105
7804,Multiple-pathway,1,1,0.09821428571428571
7805,Multiple-pathway,1,1,0.10236220472440945
7806,Multiple-pathway,1,1,0.11009174311926606
7807,Multiple-pathway,1,1,0.04032258064516129
7808,Multiple-pathway,1,1,0.1
7809,Multiple-pathway,1,1,0.05
7810,Multiple-pathway,1,1,0.07692307692307693
7811,Multiple-pathway,1,1,0.13636363636363635
7812,Multiple-pathway,1,1,0.02197802197802198
7813,Multiple-pathway,1,1,0.02127659574468085
7814,Multiple-pathway,1,1,0.09302325581395349
7815,Multiple-pathway,1,1,0.09565217391304348
7816,Multiple-pathway,1,1,0.10091743119266056
7817,Multiple-pathway,1,1,0.07142857142857142
7818,Multiple-pathway,1,1,0.16666666666666666
7819,Multiple-pathway,1,1,0.10204081632653061
7820,Multiple-pathway,1,1,0.09734513274336283
7821,Multiple-pathway,1,1,0.09859154929577464
7822,Multiple-pathway,1,1,0.07633587786259542
7823,Multiple-pathway,1,1,0.08661417322834646
7824,Multiple-pathway,1,1,0.12962962962962962
7825,Multiple-pathway,1,1,0.08421052631578947
7826,Multiple-pathway,1,1,0.15730337078651685
7827,Multiple-pathway,1,1,0.13592233009708737
7828,Multiple-pathway,1,1,0.04819277108433735
7829,Multiple-pathway,1,1,0.13114754098360656
7830,Multiple-pathway,1,1,0.06930693069306931
7831,Multiple-pathway,1,1,0.08695652173913043
7832,Multiple-pathway,1,1,0.09859154929577464
7833,Multiple-pathway,1,1,0.1388888888888889
7834,Multiple-pathway,1,1,0.10204081632653061
7835,Multiple-pathway,1,1,0.2289156626506024
7836,Multiple-pathway,1,1,0.11188811188811189
7837,Multiple-pathway,1,1,0.1171875
7838,Multiple-pathway,1,1,0.16981132075471697
7839,Multiple-pathway,1,1,0.12631578947368421
7840,Multiple-pathway,1,1,0.06329113924050633
7841,Multiple-pathway,1,1,0.15384615384615385
7842,Multiple-pathway,1,1,0.05952380952380952
7843,Multiple-pathway,1,1,0.05172413793103448
7844,Multiple-pathway,1,1,0.1276595744680851
7845,Multiple-pathway,1,1,0.10975609756097561
7846,Multiple-pathway,1,1,0.19718309859154928
7847,Multiple-pathway,1,1,0.0
7848,Multiple-pathway,1,1,0.039603960396039604
7849,Multiple-pathway,1,1,0.16853932584269662
7850,Multiple-pathway,1,1,0.07462686567164178
7851,Multiple-pathway,1,1,0.07407407407407407
7852,Multiple-pathway,1,1,0.08695652173913043
7853,Multiple-pathway,1,1,0.12903225806451613
7854,Multiple-pathway,1,1,0.16470588235294117
7855,Multiple-pathway,1,1,0.0273972602739726
7856,Multiple-pathway,1,1,0.0
7857,Multiple-pathway,1,1,0.0
7858,Multiple-pathway,1,1,0.022727272727272728
7859,Multiple-pathway,1,1,0.08433734939759036
7860,Multiple-pathway,1,1,0.07142857142857142
7861,Multiple-pathway,1,1,0.15384615384615385
7862,Multiple-pathway,1,1,0.16666666666666666
7863,Multiple-pathway,1,1,0.13924050632911392
7864,Multiple-pathway,1,1,0.04477611940298507
7865,Multiple-pathway,1,1,0.1
7866,Multiple-pathway,1,1,0.14736842105263157
7867,Multiple-pathway,1,1,0.08450704225352113
7868,Multiple-pathway,1,1,0.1111111111111111
7869,Multiple-pathway,1,1,0.20192307692307693
7870,Multiple-pathway,1,1,0.1956521739130435
7871,Multiple-pathway,1,1,0.23809523809523808
7872,Multiple-pathway,1,1,0.075
7873,Multiple-pathway,1,1,0.08333333333333333
7874,Multiple-pathway,1,1,0.1111111111111111
7875,Multiple-pathway,1,1,0.05813953488372093
7876,Multiple-pathway,1,1,0.08433734939759036
7877,Multiple-pathway,1,1,0.05454545454545454
7878,Multiple-pathway,1,1,0.07017543859649122
7879,Multiple-pathway,1,1,0.10416666666666667
7880,Multiple-pathway,1,1,0.18181818181818182
7881,Multiple-pathway,1,1,0.08974358974358974
7882,Multiple-pathway,1,1,0.16279069767441862
7883,Multiple-pathway,1,1,0.04477611940298507
7884,Multiple-pathway,1,1,0.125
7885,Multiple-pathway,1,1,0.08
7886,Multiple-pathway,1,1,0.04081632653061224
7887,Multiple-pathway,1,1,0.060240963855421686
7888,Multiple-pathway,1,1,0.10810810810810811
7889,Multiple-pathway,1,1,0.08771929824561403
7890,Multiple-pathway,1,1,0.10185185185185185
7891,Multiple-pathway,1,1,0.09473684210526316
7892,Multiple-pathway,1,1,0.09401709401709402
7893,Multiple-pathway,1,1,0.1732283464566929
7894,Multiple-pathway,1,1,0.10606060606060606
7895,Multiple-pathway,1,1,0.07291666666666667
7896,Multiple-pathway,1,1,0.16071428571428573
7897,Multiple-pathway,1,1,0.09900990099009901
7898,Multiple-pathway,1,1,0.07758620689655173
7899,Multiple-pathway,1,1,0.09195402298850575
7900,Multiple-pathway,1,1,0.06422018348623854
7901,Multiple-pathway,1,1,0.08490566037735849
7902,Multiple-pathway,1,1,0.0375
7903,Multiple-pathway,1,1,0.075
7904,Multiple-pathway,1,1,0.1592920353982301
7905,Multiple-pathway,1,1,0.14432989690721648
7906,Multiple-pathway,1,1,0.1717171717171717
7907,Multiple-pathway,1,1,0.03571428571428571
7908,Multiple-pathway,1,1,0.06097560975609756
7909,Multiple-pathway,1,1,0.08571428571428572
7910,Multiple-pathway,1,1,0.05128205128205128
7911,Multiple-pathway,1,1,0.075
7912,Multiple-pathway,1,1,0.09230769230769231
7913,Multiple-pathway,1,1,0.08333333333333333
7914,Multiple-pathway,1,1,0.058823529411764705
7915,Multiple-pathway,1,1,0.02127659574468085
7916,Multiple-pathway,1,1,0.03409090909090909
7917,Multiple-pathway,1,1,0.018518518518518517
7918,Multiple-pathway,1,1,0.0410958904109589
7919,Multiple-pathway,1,1,0.07079646017699115
7920,Multiple-pathway,1,1,0.07272727272727272
7921,Multiple-pathway,1,1,0.05154639175257732
7922,Multiple-pathway,1,1,0.10666666666666667
7923,Multiple-pathway,1,1,0.07792207792207792
7924,Multiple-pathway,1,1,0.06593406593406594
